voter_id,lat,lng,geocode_source
205305,44.033300,-106.050000,FALLBACK_CITY_CENTROID
210210,42.755900,-105.388900,FALLBACK_CITY_CENTROID
200056338,42.755900,-105.388900,FALLBACK_CITY_CENTROID
375730,42.755900,-105.388900,FALLBACK_CITY_CENTROID
370065,42.755900,-105.388900,FALLBACK_CITY_CENTROID
200282220,42.755900,-105.388900,FALLBACK_CITY_CENTROID
375931,42.755900,-105.388900,FALLBACK_CITY_CENTROID
374496,42.755900,-105.388900,FALLBACK_CITY_CENTROID
200276527,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200103196,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200062441,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200071842,42.833300,-105.800000,FALLBACK_CITY_CENTROID
377124,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200275681,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200178742,42.833300,-105.800000,FALLBACK_CITY_CENTROID
63163,42.833300,-105.800000,FALLBACK_CITY_CENTROID
600037106,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200020940,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200228457,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200092342,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200131000,42.833300,-105.800000,FALLBACK_CITY_CENTROID
377062,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200112045,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200112021,42.833300,-105.800000,FALLBACK_CITY_CENTROID
600034427,42.833300,-105.800000,FALLBACK_CITY_CENTROID
377199,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200288622,42.833300,-105.800000,FALLBACK_CITY_CENTROID
375547,42.833300,-105.800000,FALLBACK_CITY_CENTROID
375548,42.833300,-105.800000,FALLBACK_CITY_CENTROID
375247,42.833300,-105.800000,FALLBACK_CITY_CENTROID
26123,42.833300,-105.800000,FALLBACK_CITY_CENTROID
200259846,44.333300,-105.666700,FALLBACK_CITY_CENTROID
200066038,44.333300,-105.666700,FALLBACK_CITY_CENTROID
213211,44.333300,-105.666700,FALLBACK_CITY_CENTROID
200268498,44.333300,-105.666700,FALLBACK_CITY_CENTROID
600056121,44.815192,-104.133231,FALLBACK_NOMINATIM
52510,43.533300,-109.650000,FALLBACK_CITY_CENTROID
200285729,43.533300,-109.650000,FALLBACK_CITY_CENTROID
424912,43.533300,-109.650000,FALLBACK_CITY_CENTROID
339637,43.533300,-109.650000,FALLBACK_CITY_CENTROID
200110154,43.533300,-109.650000,FALLBACK_CITY_CENTROID
200059716,42.831600,-108.731200,FALLBACK_CITY_CENTROID
58948,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200300480,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200173930,42.831600,-108.731200,FALLBACK_CITY_CENTROID
46228,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200299562,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200028115,42.831600,-108.731200,FALLBACK_CITY_CENTROID
46097,42.831600,-108.731200,FALLBACK_CITY_CENTROID
55082,42.831600,-108.731200,FALLBACK_CITY_CENTROID
58946,42.831600,-108.731200,FALLBACK_CITY_CENTROID
49244,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200141352,42.831600,-108.731200,FALLBACK_CITY_CENTROID
46869,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200299040,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200113890,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200200691,42.831600,-108.731200,FALLBACK_CITY_CENTROID
600067873,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200267229,42.831600,-108.731200,FALLBACK_CITY_CENTROID
200300485,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200297737,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200236124,43.023300,-108.389300,FALLBACK_CITY_CENTROID
50026,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200133768,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200024768,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200259439,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200080204,43.023300,-108.389300,FALLBACK_CITY_CENTROID
48843,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200300738,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200056221,43.023300,-108.389300,FALLBACK_CITY_CENTROID
349766,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200300844,43.023300,-108.389300,FALLBACK_CITY_CENTROID
54141,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200135257,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200175543,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200079682,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200093385,43.023300,-108.389300,FALLBACK_CITY_CENTROID
58968,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200297791,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200298435,43.023300,-108.389300,FALLBACK_CITY_CENTROID
600062971,43.023300,-108.389300,FALLBACK_CITY_CENTROID
47872,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200167874,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200134888,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200299162,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200223203,43.023300,-108.389300,FALLBACK_CITY_CENTROID
50025,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200297721,43.023300,-108.389300,FALLBACK_CITY_CENTROID
58169,43.023300,-108.389300,FALLBACK_CITY_CENTROID
48070,43.023300,-108.389300,FALLBACK_CITY_CENTROID
57161,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200026301,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200299037,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200026315,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200223338,43.023300,-108.389300,FALLBACK_CITY_CENTROID
58429,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200007476,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200093723,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200026349,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200299838,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200025708,43.023300,-108.389300,FALLBACK_CITY_CENTROID
54200,43.023300,-108.389300,FALLBACK_CITY_CENTROID
58180,43.023300,-108.389300,FALLBACK_CITY_CENTROID
45922,43.023300,-108.389300,FALLBACK_CITY_CENTROID
51030,43.023300,-108.389300,FALLBACK_CITY_CENTROID
55538,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200134882,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200047827,43.023300,-108.389300,FALLBACK_CITY_CENTROID
50824,43.023300,-108.389300,FALLBACK_CITY_CENTROID
49333,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200095356,43.023300,-108.389300,FALLBACK_CITY_CENTROID
53791,42.983227,-108.460440,FALLBACK_NOMINATIM
200200560,42.983227,-108.460440,FALLBACK_NOMINATIM
49331,42.983227,-108.460440,FALLBACK_NOMINATIM
200174546,42.983227,-108.460440,FALLBACK_NOMINATIM
445698,42.983227,-108.460440,FALLBACK_NOMINATIM
200298663,42.983227,-108.460440,FALLBACK_NOMINATIM
200009763,42.983227,-108.460440,FALLBACK_NOMINATIM
200080289,42.983227,-108.460440,FALLBACK_NOMINATIM
50236,42.983227,-108.460440,FALLBACK_NOMINATIM
600022097,42.983227,-108.460440,FALLBACK_NOMINATIM
600002069,42.983227,-108.460440,FALLBACK_NOMINATIM
55253,42.983227,-108.460440,FALLBACK_NOMINATIM
600008320,42.983227,-108.460440,FALLBACK_NOMINATIM
53965,42.983227,-108.460440,FALLBACK_NOMINATIM
200095086,42.983227,-108.460440,FALLBACK_NOMINATIM
200166221,42.983227,-108.460440,FALLBACK_NOMINATIM
55087,42.983227,-108.460440,FALLBACK_NOMINATIM
600067944,42.983227,-108.460440,FALLBACK_NOMINATIM
46424,42.983227,-108.460440,FALLBACK_NOMINATIM
46357,42.983227,-108.460440,FALLBACK_NOMINATIM
200300240,42.983227,-108.460440,FALLBACK_NOMINATIM
351060,42.983227,-108.460440,FALLBACK_NOMINATIM
200293584,42.983227,-108.460440,FALLBACK_NOMINATIM
200024594,42.983227,-108.460440,FALLBACK_NOMINATIM
54637,42.983227,-108.460440,FALLBACK_NOMINATIM
200093919,42.983227,-108.460440,FALLBACK_NOMINATIM
200259170,43.479900,-110.762400,FALLBACK_CITY_CENTROID
600026639,43.479900,-110.762400,FALLBACK_CITY_CENTROID
200270804,43.479900,-110.762400,FALLBACK_CITY_CENTROID
200313136,43.479900,-110.762400,FALLBACK_CITY_CENTROID
200082266,43.479900,-110.762400,FALLBACK_CITY_CENTROID
200082267,43.479900,-110.762400,FALLBACK_CITY_CENTROID
200095431,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200079794,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200080265,43.023300,-108.389300,FALLBACK_CITY_CENTROID
53565,43.023300,-108.389300,FALLBACK_CITY_CENTROID
53833,43.023300,-108.389300,FALLBACK_CITY_CENTROID
200028820,43.023300,-108.389300,FALLBACK_CITY_CENTROID
51191,43.023300,-108.389300,FALLBACK_CITY_CENTROID
46792,43.023300,-108.389300,FALLBACK_CITY_CENTROID
51362,43.133300,-108.533300,FALLBACK_CITY_CENTROID
600028611,42.760300,-104.449500,FALLBACK_CITY_CENTROID
200134056,42.760300,-104.449500,FALLBACK_CITY_CENTROID
61901,42.760300,-104.449500,FALLBACK_CITY_CENTROID
200258594,42.760300,-104.449500,FALLBACK_CITY_CENTROID
200003595,42.760300,-104.449500,FALLBACK_CITY_CENTROID
200003613,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62262,42.760300,-104.449500,FALLBACK_CITY_CENTROID
200280763,42.760300,-104.449500,FALLBACK_CITY_CENTROID
600010241,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62057,42.760300,-104.449500,FALLBACK_CITY_CENTROID
63210,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62627,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62320,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62200,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62786,42.760300,-104.449500,FALLBACK_CITY_CENTROID
61878,42.760300,-104.449500,FALLBACK_CITY_CENTROID
61879,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62367,42.760300,-104.449500,FALLBACK_CITY_CENTROID
62388,42.760300,-104.449500,FALLBACK_CITY_CENTROID
200219272,43.076000,-107.290300,FALLBACK_NOMINATIM
200071247,43.076000,-107.290300,FALLBACK_NOMINATIM
200006903,43.076000,-107.290300,FALLBACK_NOMINATIM
200023507,43.076000,-107.290300,FALLBACK_NOMINATIM
200023509,43.076000,-107.290300,FALLBACK_NOMINATIM
200184099,42.731400,-111.010000,FALLBACK_CITY_CENTROID
200309574,42.731400,-111.010000,FALLBACK_CITY_CENTROID
200309576,42.731400,-111.010000,FALLBACK_CITY_CENTROID
600034008,42.731400,-111.010000,FALLBACK_CITY_CENTROID
600023430,42.731400,-111.010000,FALLBACK_CITY_CENTROID
17235,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200140954,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200058852,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200281026,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200281025,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200026738,42.833400,-106.322800,FALLBACK_CITY_CENTROID
2711,42.833400,-106.322800,FALLBACK_CITY_CENTROID
21773,42.833400,-106.322800,FALLBACK_CITY_CENTROID
12765,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200072357,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200241070,42.833400,-106.322800,FALLBACK_CITY_CENTROID
25761,42.833400,-106.322800,FALLBACK_CITY_CENTROID
200281333,43.076000,-107.290300,FALLBACK_NOMINATIM
600067385,43.076000,-107.290300,FALLBACK_NOMINATIM
600005420,43.076000,-107.290300,FALLBACK_NOMINATIM
200190797,43.479900,-110.762400,FALLBACK_CITY_CENTROID
200265356,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200291732,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200274311,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200286008,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200284600,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200274675,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200281324,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200177709,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200147504,43.683000,-110.721000,FALLBACK_CITY_CENTROID
200166836,43.683000,-110.721000,FALLBACK_CITY_CENTROID
